,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
1155,Bo McCalebb,2005,New Orleans,30,34.9,22.6,7.9,14.9,52.7%,0.8,3.2,26.0%,4.4,7.8,56.7%,2.4,1.9,4.3,3.7,1.8,0.2,2.6,1.9
1156,Ike Diogu,2005,Arizona St,32,36.4,22.6,6.6,11.0,59.8%,0.6,1.4,40.0%,7.8,9.7,79.7%,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8
1157,Tim Smith,2005,ETSU,29,35.9,22.2,6.4,14.6,43.9%,2.0,5.3,38.1%,3.3,4.4,75.6%,1.1,3.1,4.2,4.2,2.2,0.0,4.8,1.5
1158,Jose Juan Barea,2005,Northeastern,30,33.2,22.2,5.5,11.5,48.0%,2.3,7.1,32.1%,4.4,5.6,78.4%,0.7,3.6,4.3,7.3,1.8,0.0,4.5,2.5
1159,J.J. Redick,2005,Duke,33,37.3,21.8,2.5,5.9,41.5%,3.7,9.1,40.3%,5.9,6.3,93.8%,0.4,2.8,3.3,2.6,1.1,0.1,2.5,1.1
1160,Ryan Gomes,2005,Providence,31,37.5,21.6,6.3,11.6,54.0%,1.7,4.4,38.0%,4.0,5.2,77.0%,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6
1161,Darshan Luckey,2005,St. Francis (PA),28,35.5,21.5,6.2,12.5,49.4%,1.4,3.5,39.8%,5.0,6.0,82.7%,0.8,4.5,5.3,1.3,1.4,0.3,2.1,1.6
1162,Hakim Warrick,2005,Syracuse,34,37.5,21.4,7.2,12.7,56.6%,0.3,0.9,29.0%,6.2,9.1,68.1%,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3
1163,Steven Smith,2005,La Salle,39,39.6,21.0,6.2,12.6,48.8%,1.3,4.0,31.2%,4.9,6.2,79.8%,2.9,5.4,8.3,2.1,1.4,0.7,4.6,3.0
1164,Daryll Hill,2005,St. John's,27,38.0,20.7,5.6,12.5,44.5%,1.9,5.3,35.7%,4.0,5.2,76.4%,0.7,2.5,3.3,3.5,1.8,0.4,4.6,2.3
1165,Nick Fazekas,2005,Nevada,32,31.5,20.7,5.9,10.7,55.4%,1.0,3.2,32.7%,5.7,7.3,78.9%,1.9,7.5,9.4,0.9,0.6,1.6,2.2,1.8
1166,Mike Harris,2005,Rice,31,32.5,20.6,7.5,11.8,63.7%,0.2,0.9,24.1%,4.9,6.1,80.3%,3.6,8.1,11.7,1.3,1.3,1.2,2.2,2.6
1167,Seamus Boxley,2005,Portland St,28,36.6,20.6,6.9,11.1,61.9%,0.5,1.3,36.1%,5.5,8.0,68.0%,2.5,5.7,8.1,2.5,0.8,1.4,3.6,2.1
1168,Omar Thomas,2005,UTEP,35,32.1,20.5,6.7,12.9,52.0%,0.4,0.9,40.6%,5.9,7.0,84.5%,2.3,4.3,6.7,1.5,1.6,0.3,1.6,2.2
1169,Paul Millsap,2005,Louisiana Tech,29,36.6,20.4,7.8,13.4,57.7%,0.0,0.0,0.0%,4.9,8.2,60.1%,5.4,7.0,12.4,1.0,1.1,1.9,2.6,3.1
1170,Andrew Bogut,2005,Utah,35,35.0,20.4,7.8,12.2,63.6%,0.3,0.7,36.0%,4.1,5.9,69.2%,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2
1171,Wayne Simien,2005,Kansas,26,34.3,20.3,7.2,12.8,56.3%,0.2,0.5,28.6%,5.5,6.7,81.6%,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6
1172,Dainmon Gonner,2005,Southeast Mo St,27,37.0,20.3,5.7,11.6,49.0%,1.5,4.3,35.7%,4.3,6.3,68.6%,2.5,4.3,6.9,2.3,2.7,0.5,2.5,2.5
1173,Tiras Wade,2005,La Lafayette,31,37.2,20.3,4.5,8.5,52.1%,2.5,6.4,38.9%,3.9,4.7,82.3%,2.9,3.2,6.1,1.3,1.4,0.3,2.3,2.5
1174,Elton Nesbitt,2005,Ga Southern,31,31.5,20.2,3.3,7.4,43.9%,3.0,8.2,36.4%,4.7,5.6,84.0%,0.7,3.0,3.7,2.6,2.2,0.1,2.4,2.7
1175,Keydren Clark,2005,St. Peter's,28,38.7,25.8,4.3,9.6,44.8%,3.9,10.6,36.7%,5.4,6.5,83.5%,1.3,2.8,4.1,4.1,3.3,0.2,2.9,2.0
1176,Taylor Coppenrath,2005,Vermont,31,36.4,25.1,8.5,15.8,53.4%,0.3,1.1,27.3%,7.3,9.5,76.6%,4.4,4.6,8.9,1.9,1.2,0.7,1.7,2.0
1177,Ronnie Price,2005,Utah Valley,28,37.2,24.3,5.3,11.2,47.6%,2.9,8.0,35.9%,5.1,6.4,78.9%,0.9,3.3,4.2,3.0,1.8,0.2,3.0,2.3
1178,Juan Mendez,2005,Niagara,30,34.5,23.5,6.1,11.4,53.4%,1.3,4.3,30.5%,7.5,9.2,81.5%,3.4,7.2,10.6,1.3,1.2,2.1,2.3,3.1
1179,Rob Monroe,2005,Quinnipiac,26,39.1,22.7,3.9,8.3,46.5%,2.8,7.9,35.0%,6.6,7.7,85.9%,0.6,2.6,3.2,6.5,1.3,0.0,3.7,2.8
1180,Bo McCalebb,2005,New Orleans,30,34.9,22.6,7.9,14.9,52.7%,0.8,3.2,26.0%,4.4,7.8,56.7%,2.4,1.9,4.3,3.7,1.8,0.2,2.6,1.9
1181,Ike Diogu,2005,Arizona St,32,36.4,22.6,6.6,11.0,59.8%,0.6,1.4,40.0%,7.8,9.7,79.7%,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8
1182,Tim Smith,2005,ETSU,29,35.9,22.2,6.4,14.6,43.9%,2.0,5.3,38.1%,3.3,4.4,75.6%,1.1,3.1,4.2,4.2,2.2,0.0,4.8,1.5
1183,Jose Juan Barea,2005,Northeastern,30,33.2,22.2,5.5,11.5,48.0%,2.3,7.1,32.1%,4.4,5.6,78.4%,0.7,3.6,4.3,7.3,1.8,0.0,4.5,2.5
1184,J.J. Redick,2005,Duke,33,37.3,21.8,2.5,5.9,41.5%,3.7,9.1,40.3%,5.9,6.3,93.8%,0.4,2.8,3.3,2.6,1.1,0.1,2.5,1.1
1185,Ryan Gomes,2005,Providence,31,37.5,21.6,6.3,11.6,54.0%,1.7,4.4,38.0%,4.0,5.2,77.0%,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6
1186,Darshan Luckey,2005,St. Francis (PA),28,35.5,21.5,6.2,12.5,49.4%,1.4,3.5,39.8%,5.0,6.0,82.7%,0.8,4.5,5.3,1.3,1.4,0.3,2.1,1.6
1187,Hakim Warrick,2005,Syracuse,34,37.5,21.4,7.2,12.7,56.6%,0.3,0.9,29.0%,6.2,9.1,68.1%,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3
1188,Steven Smith,2005,La Salle,39,39.6,21.0,6.2,12.6,48.8%,1.3,4.0,31.2%,4.9,6.2,79.8%,2.9,5.4,8.3,2.1,1.4,0.7,4.6,3.0
1189,Daryll Hill,2005,St. John's,27,38.0,20.7,5.6,12.5,44.5%,1.9,5.3,35.7%,4.0,5.2,76.4%,0.7,2.5,3.3,3.5,1.8,0.4,4.6,2.3
1190,Nick Fazekas,2005,Nevada,32,31.5,20.7,5.9,10.7,55.4%,1.0,3.2,32.7%,5.7,7.3,78.9%,1.9,7.5,9.4,0.9,0.6,1.6,2.2,1.8
1191,Mike Harris,2005,Rice,31,32.5,20.6,7.5,11.8,63.7%,0.2,0.9,24.1%,4.9,6.1,80.3%,3.6,8.1,11.7,1.3,1.3,1.2,2.2,2.6
1192,Seamus Boxley,2005,Portland St,28,36.6,20.6,6.9,11.1,61.9%,0.5,1.3,36.1%,5.5,8.0,68.0%,2.5,5.7,8.1,2.5,0.8,1.4,3.6,2.1
1193,Omar Thomas,2005,UTEP,35,32.1,20.5,6.7,12.9,52.0%,0.4,0.9,40.6%,5.9,7.0,84.5%,2.3,4.3,6.7,1.5,1.6,0.3,1.6,2.2
1194,Paul Millsap,2005,Louisiana Tech,29,36.6,20.4,7.8,13.4,57.7%,0.0,0.0,0.0%,4.9,8.2,60.1%,5.4,7.0,12.4,1.0,1.1,1.9,2.6,3.1
1195,Andrew Bogut,2005,Utah,35,35.0,20.4,7.8,12.2,63.6%,0.3,0.7,36.0%,4.1,5.9,69.2%,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2
1196,Wayne Simien,2005,Kansas,26,34.3,20.3,7.2,12.8,56.3%,0.2,0.5,28.6%,5.5,6.7,81.6%,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6
1197,Dainmon Gonner,2005,Southeast Mo St,27,37.0,20.3,5.7,11.6,49.0%,1.5,4.3,35.7%,4.3,6.3,68.6%,2.5,4.3,6.9,2.3,2.7,0.5,2.5,2.5
1198,Tiras Wade,2005,La Lafayette,31,37.2,20.3,4.5,8.5,52.1%,2.5,6.4,38.9%,3.9,4.7,82.3%,2.9,3.2,6.1,1.3,1.4,0.3,2.3,2.5
1199,Elton Nesbitt,2005,Ga Southern,31,31.5,20.2,3.3,7.4,43.9%,3.0,8.2,36.4%,4.7,5.6,84.0%,0.7,3.0,3.7,2.6,2.2,0.1,2.4,2.7
1200,Keydren Clark,2005,St. Peter's,28,38.7,25.8,4.3,9.6,44.8%,3.9,10.6,36.7%,5.4,6.5,83.5%,1.3,2.8,4.1,4.1,3.3,0.2,2.9,2.0
1201,Taylor Coppenrath,2005,Vermont,31,36.4,25.1,8.5,15.8,53.4%,0.3,1.1,27.3%,7.3,9.5,76.6%,4.4,4.6,8.9,1.9,1.2,0.7,1.7,2.0
1202,Ronnie Price,2005,Utah Valley,28,37.2,24.3,5.3,11.2,47.6%,2.9,8.0,35.9%,5.1,6.4,78.9%,0.9,3.3,4.2,3.0,1.8,0.2,3.0,2.3
1203,Juan Mendez,2005,Niagara,30,34.5,23.5,6.1,11.4,53.4%,1.3,4.3,30.5%,7.5,9.2,81.5%,3.4,7.2,10.6,1.3,1.2,2.1,2.3,3.1
1204,Rob Monroe,2005,Quinnipiac,26,39.1,22.7,3.9,8.3,46.5%,2.8,7.9,35.0%,6.6,7.7,85.9%,0.6,2.6,3.2,6.5,1.3,0.0,3.7,2.8
1205,Bo McCalebb,2005,New Orleans,30,34.9,22.6,7.9,14.9,52.7%,0.8,3.2,26.0%,4.4,7.8,56.7%,2.4,1.9,4.3,3.7,1.8,0.2,2.6,1.9
1206,Ike Diogu,2005,Arizona St,32,36.4,22.6,6.6,11.0,59.8%,0.6,1.4,40.0%,7.8,9.7,79.7%,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8
1207,Tim Smith,2005,ETSU,29,35.9,22.2,6.4,14.6,43.9%,2.0,5.3,38.1%,3.3,4.4,75.6%,1.1,3.1,4.2,4.2,2.2,0.0,4.8,1.5
1208,Jose Juan Barea,2005,Northeastern,30,33.2,22.2,5.5,11.5,48.0%,2.3,7.1,32.1%,4.4,5.6,78.4%,0.7,3.6,4.3,7.3,1.8,0.0,4.5,2.5
1209,J.J. Redick,2005,Duke,33,37.3,21.8,2.5,5.9,41.5%,3.7,9.1,40.3%,5.9,6.3,93.8%,0.4,2.8,3.3,2.6,1.1,0.1,2.5,1.1
1210,Ryan Gomes,2005,Providence,31,37.5,21.6,6.3,11.6,54.0%,1.7,4.4,38.0%,4.0,5.2,77.0%,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6
1211,Darshan Luckey,2005,St. Francis (PA),28,35.5,21.5,6.2,12.5,49.4%,1.4,3.5,39.8%,5.0,6.0,82.7%,0.8,4.5,5.3,1.3,1.4,0.3,2.1,1.6
1212,Hakim Warrick,2005,Syracuse,34,37.5,21.4,7.2,12.7,56.6%,0.3,0.9,29.0%,6.2,9.1,68.1%,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3
1213,Steven Smith,2005,La Salle,39,39.6,21.0,6.2,12.6,48.8%,1.3,4.0,31.2%,4.9,6.2,79.8%,2.9,5.4,8.3,2.1,1.4,0.7,4.6,3.0
1214,Daryll Hill,2005,St. John's,27,38.0,20.7,5.6,12.5,44.5%,1.9,5.3,35.7%,4.0,5.2,76.4%,0.7,2.5,3.3,3.5,1.8,0.4,4.6,2.3
1215,Nick Fazekas,2005,Nevada,32,31.5,20.7,5.9,10.7,55.4%,1.0,3.2,32.7%,5.7,7.3,78.9%,1.9,7.5,9.4,0.9,0.6,1.6,2.2,1.8
1216,Mike Harris,2005,Rice,31,32.5,20.6,7.5,11.8,63.7%,0.2,0.9,24.1%,4.9,6.1,80.3%,3.6,8.1,11.7,1.3,1.3,1.2,2.2,2.6
1217,Seamus Boxley,2005,Portland St,28,36.6,20.6,6.9,11.1,61.9%,0.5,1.3,36.1%,5.5,8.0,68.0%,2.5,5.7,8.1,2.5,0.8,1.4,3.6,2.1
1218,Omar Thomas,2005,UTEP,35,32.1,20.5,6.7,12.9,52.0%,0.4,0.9,40.6%,5.9,7.0,84.5%,2.3,4.3,6.7,1.5,1.6,0.3,1.6,2.2
1219,Paul Millsap,2005,Louisiana Tech,29,36.6,20.4,7.8,13.4,57.7%,0.0,0.0,0.0%,4.9,8.2,60.1%,5.4,7.0,12.4,1.0,1.1,1.9,2.6,3.1
1220,Andrew Bogut,2005,Utah,35,35.0,20.4,7.8,12.2,63.6%,0.3,0.7,36.0%,4.1,5.9,69.2%,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2
1221,Wayne Simien,2005,Kansas,26,34.3,20.3,7.2,12.8,56.3%,0.2,0.5,28.6%,5.5,6.7,81.6%,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6
1222,Dainmon Gonner,2005,Southeast Mo St,27,37.0,20.3,5.7,11.6,49.0%,1.5,4.3,35.7%,4.3,6.3,68.6%,2.5,4.3,6.9,2.3,2.7,0.5,2.5,2.5
1223,Tiras Wade,2005,La Lafayette,31,37.2,20.3,4.5,8.5,52.1%,2.5,6.4,38.9%,3.9,4.7,82.3%,2.9,3.2,6.1,1.3,1.4,0.3,2.3,2.5
1224,Elton Nesbitt,2005,Ga Southern,31,31.5,20.2,3.3,7.4,43.9%,3.0,8.2,36.4%,4.7,5.6,84.0%,0.7,3.0,3.7,2.6,2.2,0.1,2.4,2.7
1225,Keydren Clark,2005,St. Peter's,28,38.7,25.8,4.3,9.6,44.8%,3.9,10.6,36.7%,5.4,6.5,83.5%,1.3,2.8,4.1,4.1,3.3,0.2,2.9,2.0
1226,Taylor Coppenrath,2005,Vermont,31,36.4,25.1,8.5,15.8,53.4%,0.3,1.1,27.3%,7.3,9.5,76.6%,4.4,4.6,8.9,1.9,1.2,0.7,1.7,2.0
1227,Ronnie Price,2005,Utah Valley,28,37.2,24.3,5.3,11.2,47.6%,2.9,8.0,35.9%,5.1,6.4,78.9%,0.9,3.3,4.2,3.0,1.8,0.2,3.0,2.3
1228,Juan Mendez,2005,Niagara,30,34.5,23.5,6.1,11.4,53.4%,1.3,4.3,30.5%,7.5,9.2,81.5%,3.4,7.2,10.6,1.3,1.2,2.1,2.3,3.1
1229,Rob Monroe,2005,Quinnipiac,26,39.1,22.7,3.9,8.3,46.5%,2.8,7.9,35.0%,6.6,7.7,85.9%,0.6,2.6,3.2,6.5,1.3,0.0,3.7,2.8
1230,Bo McCalebb,2005,New Orleans,30,34.9,22.6,7.9,14.9,52.7%,0.8,3.2,26.0%,4.4,7.8,56.7%,2.4,1.9,4.3,3.7,1.8,0.2,2.6,1.9
1231,Ike Diogu,2005,Arizona St,32,36.4,22.6,6.6,11.0,59.8%,0.6,1.4,40.0%,7.8,9.7,79.7%,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8
1232,Tim Smith,2005,ETSU,29,35.9,22.2,6.4,14.6,43.9%,2.0,5.3,38.1%,3.3,4.4,75.6%,1.1,3.1,4.2,4.2,2.2,0.0,4.8,1.5
1233,Jose Juan Barea,2005,Northeastern,30,33.2,22.2,5.5,11.5,48.0%,2.3,7.1,32.1%,4.4,5.6,78.4%,0.7,3.6,4.3,7.3,1.8,0.0,4.5,2.5
1234,J.J. Redick,2005,Duke,33,37.3,21.8,2.5,5.9,41.5%,3.7,9.1,40.3%,5.9,6.3,93.8%,0.4,2.8,3.3,2.6,1.1,0.1,2.5,1.1
1235,Ryan Gomes,2005,Providence,31,37.5,21.6,6.3,11.6,54.0%,1.7,4.4,38.0%,4.0,5.2,77.0%,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6
1236,Darshan Luckey,2005,St. Francis (PA),28,35.5,21.5,6.2,12.5,49.4%,1.4,3.5,39.8%,5.0,6.0,82.7%,0.8,4.5,5.3,1.3,1.4,0.3,2.1,1.6
1237,Hakim Warrick,2005,Syracuse,34,37.5,21.4,7.2,12.7,56.6%,0.3,0.9,29.0%,6.2,9.1,68.1%,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3
1238,Steven Smith,2005,La Salle,39,39.6,21.0,6.2,12.6,48.8%,1.3,4.0,31.2%,4.9,6.2,79.8%,2.9,5.4,8.3,2.1,1.4,0.7,4.6,3.0
1239,Daryll Hill,2005,St. John's,27,38.0,20.7,5.6,12.5,44.5%,1.9,5.3,35.7%,4.0,5.2,76.4%,0.7,2.5,3.3,3.5,1.8,0.4,4.6,2.3
1240,Nick Fazekas,2005,Nevada,32,31.5,20.7,5.9,10.7,55.4%,1.0,3.2,32.7%,5.7,7.3,78.9%,1.9,7.5,9.4,0.9,0.6,1.6,2.2,1.8
1241,Mike Harris,2005,Rice,31,32.5,20.6,7.5,11.8,63.7%,0.2,0.9,24.1%,4.9,6.1,80.3%,3.6,8.1,11.7,1.3,1.3,1.2,2.2,2.6
1242,Seamus Boxley,2005,Portland St,28,36.6,20.6,6.9,11.1,61.9%,0.5,1.3,36.1%,5.5,8.0,68.0%,2.5,5.7,8.1,2.5,0.8,1.4,3.6,2.1
1243,Omar Thomas,2005,UTEP,35,32.1,20.5,6.7,12.9,52.0%,0.4,0.9,40.6%,5.9,7.0,84.5%,2.3,4.3,6.7,1.5,1.6,0.3,1.6,2.2
1244,Paul Millsap,2005,Louisiana Tech,29,36.6,20.4,7.8,13.4,57.7%,0.0,0.0,0.0%,4.9,8.2,60.1%,5.4,7.0,12.4,1.0,1.1,1.9,2.6,3.1
1245,Andrew Bogut,2005,Utah,35,35.0,20.4,7.8,12.2,63.6%,0.3,0.7,36.0%,4.1,5.9,69.2%,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2
1246,Wayne Simien,2005,Kansas,26,34.3,20.3,7.2,12.8,56.3%,0.2,0.5,28.6%,5.5,6.7,81.6%,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6
1247,Dainmon Gonner,2005,Southeast Mo St,27,37.0,20.3,5.7,11.6,49.0%,1.5,4.3,35.7%,4.3,6.3,68.6%,2.5,4.3,6.9,2.3,2.7,0.5,2.5,2.5
1248,Tiras Wade,2005,La Lafayette,31,37.2,20.3,4.5,8.5,52.1%,2.5,6.4,38.9%,3.9,4.7,82.3%,2.9,3.2,6.1,1.3,1.4,0.3,2.3,2.5
1249,Elton Nesbitt,2005,Ga Southern,31,31.5,20.2,3.3,7.4,43.9%,3.0,8.2,36.4%,4.7,5.6,84.0%,0.7,3.0,3.7,2.6,2.2,0.1,2.4,2.7
1250,Keydren Clark,2005,St. Peter's,28,38.7,25.8,4.3,9.6,44.8%,3.9,10.6,36.7%,5.4,6.5,83.5%,1.3,2.8,4.1,4.1,3.3,0.2,2.9,2.0
1251,Taylor Coppenrath,2005,Vermont,31,36.4,25.1,8.5,15.8,53.4%,0.3,1.1,27.3%,7.3,9.5,76.6%,4.4,4.6,8.9,1.9,1.2,0.7,1.7,2.0
1252,Ronnie Price,2005,Utah Valley,28,37.2,24.3,5.3,11.2,47.6%,2.9,8.0,35.9%,5.1,6.4,78.9%,0.9,3.3,4.2,3.0,1.8,0.2,3.0,2.3
1253,Juan Mendez,2005,Niagara,30,34.5,23.5,6.1,11.4,53.4%,1.3,4.3,30.5%,7.5,9.2,81.5%,3.4,7.2,10.6,1.3,1.2,2.1,2.3,3.1
1254,Rob Monroe,2005,Quinnipiac,26,39.1,22.7,3.9,8.3,46.5%,2.8,7.9,35.0%,6.6,7.7,85.9%,0.6,2.6,3.2,6.5,1.3,0.0,3.7,2.8
1255,Bo McCalebb,2005,New Orleans,30,34.9,22.6,7.9,14.9,52.7%,0.8,3.2,26.0%,4.4,7.8,56.7%,2.4,1.9,4.3,3.7,1.8,0.2,2.6,1.9
1256,Ike Diogu,2005,Arizona St,32,36.4,22.6,6.6,11.0,59.8%,0.6,1.4,40.0%,7.8,9.7,79.7%,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8
1257,Tim Smith,2005,ETSU,29,35.9,22.2,6.4,14.6,43.9%,2.0,5.3,38.1%,3.3,4.4,75.6%,1.1,3.1,4.2,4.2,2.2,0.0,4.8,1.5
1258,Jose Juan Barea,2005,Northeastern,30,33.2,22.2,5.5,11.5,48.0%,2.3,7.1,32.1%,4.4,5.6,78.4%,0.7,3.6,4.3,7.3,1.8,0.0,4.5,2.5
1259,J.J. Redick,2005,Duke,33,37.3,21.8,2.5,5.9,41.5%,3.7,9.1,40.3%,5.9,6.3,93.8%,0.4,2.8,3.3,2.6,1.1,0.1,2.5,1.1
1260,Ryan Gomes,2005,Providence,31,37.5,21.6,6.3,11.6,54.0%,1.7,4.4,38.0%,4.0,5.2,77.0%,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6
1261,Darshan Luckey,2005,St. Francis (PA),28,35.5,21.5,6.2,12.5,49.4%,1.4,3.5,39.8%,5.0,6.0,82.7%,0.8,4.5,5.3,1.3,1.4,0.3,2.1,1.6
1262,Hakim Warrick,2005,Syracuse,34,37.5,21.4,7.2,12.7,56.6%,0.3,0.9,29.0%,6.2,9.1,68.1%,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3
1263,Steven Smith,2005,La Salle,39,39.6,21.0,6.2,12.6,48.8%,1.3,4.0,31.2%,4.9,6.2,79.8%,2.9,5.4,8.3,2.1,1.4,0.7,4.6,3.0
1264,Daryll Hill,2005,St. John's,27,38.0,20.7,5.6,12.5,44.5%,1.9,5.3,35.7%,4.0,5.2,76.4%,0.7,2.5,3.3,3.5,1.8,0.4,4.6,2.3
1265,Nick Fazekas,2005,Nevada,32,31.5,20.7,5.9,10.7,55.4%,1.0,3.2,32.7%,5.7,7.3,78.9%,1.9,7.5,9.4,0.9,0.6,1.6,2.2,1.8
1266,Mike Harris,2005,Rice,31,32.5,20.6,7.5,11.8,63.7%,0.2,0.9,24.1%,4.9,6.1,80.3%,3.6,8.1,11.7,1.3,1.3,1.2,2.2,2.6
1267,Seamus Boxley,2005,Portland St,28,36.6,20.6,6.9,11.1,61.9%,0.5,1.3,36.1%,5.5,8.0,68.0%,2.5,5.7,8.1,2.5,0.8,1.4,3.6,2.1
1268,Omar Thomas,2005,UTEP,35,32.1,20.5,6.7,12.9,52.0%,0.4,0.9,40.6%,5.9,7.0,84.5%,2.3,4.3,6.7,1.5,1.6,0.3,1.6,2.2
1269,Paul Millsap,2005,Louisiana Tech,29,36.6,20.4,7.8,13.4,57.7%,0.0,0.0,0.0%,4.9,8.2,60.1%,5.4,7.0,12.4,1.0,1.1,1.9,2.6,3.1
1270,Andrew Bogut,2005,Utah,35,35.0,20.4,7.8,12.2,63.6%,0.3,0.7,36.0%,4.1,5.9,69.2%,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2
1271,Wayne Simien,2005,Kansas,26,34.3,20.3,7.2,12.8,56.3%,0.2,0.5,28.6%,5.5,6.7,81.6%,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6
1272,Dainmon Gonner,2005,Southeast Mo St,27,37.0,20.3,5.7,11.6,49.0%,1.5,4.3,35.7%,4.3,6.3,68.6%,2.5,4.3,6.9,2.3,2.7,0.5,2.5,2.5
1273,Tiras Wade,2005,La Lafayette,31,37.2,20.3,4.5,8.5,52.1%,2.5,6.4,38.9%,3.9,4.7,82.3%,2.9,3.2,6.1,1.3,1.4,0.3,2.3,2.5
1274,Elton Nesbitt,2005,Ga Southern,31,31.5,20.2,3.3,7.4,43.9%,3.0,8.2,36.4%,4.7,5.6,84.0%,0.7,3.0,3.7,2.6,2.2,0.1,2.4,2.7
1275,Keydren Clark,2005,St. Peter's,28,38.7,25.8,4.3,9.6,44.8%,3.9,10.6,36.7%,5.4,6.5,83.5%,1.3,2.8,4.1,4.1,3.3,0.2,2.9,2.0
1276,Taylor Coppenrath,2005,Vermont,31,36.4,25.1,8.5,15.8,53.4%,0.3,1.1,27.3%,7.3,9.5,76.6%,4.4,4.6,8.9,1.9,1.2,0.7,1.7,2.0
1277,Ronnie Price,2005,Utah Valley,28,37.2,24.3,5.3,11.2,47.6%,2.9,8.0,35.9%,5.1,6.4,78.9%,0.9,3.3,4.2,3.0,1.8,0.2,3.0,2.3
1278,Juan Mendez,2005,Niagara,30,34.5,23.5,6.1,11.4,53.4%,1.3,4.3,30.5%,7.5,9.2,81.5%,3.4,7.2,10.6,1.3,1.2,2.1,2.3,3.1
1279,Rob Monroe,2005,Quinnipiac,26,39.1,22.7,3.9,8.3,46.5%,2.8,7.9,35.0%,6.6,7.7,85.9%,0.6,2.6,3.2,6.5,1.3,0.0,3.7,2.8
1280,Bo McCalebb,2005,New Orleans,30,34.9,22.6,7.9,14.9,52.7%,0.8,3.2,26.0%,4.4,7.8,56.7%,2.4,1.9,4.3,3.7,1.8,0.2,2.6,1.9
1281,Ike Diogu,2005,Arizona St,32,36.4,22.6,6.6,11.0,59.8%,0.6,1.4,40.0%,7.8,9.7,79.7%,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8
1282,Tim Smith,2005,ETSU,29,35.9,22.2,6.4,14.6,43.9%,2.0,5.3,38.1%,3.3,4.4,75.6%,1.1,3.1,4.2,4.2,2.2,0.0,4.8,1.5
1283,Jose Juan Barea,2005,Northeastern,30,33.2,22.2,5.5,11.5,48.0%,2.3,7.1,32.1%,4.4,5.6,78.4%,0.7,3.6,4.3,7.3,1.8,0.0,4.5,2.5
1284,J.J. Redick,2005,Duke,33,37.3,21.8,2.5,5.9,41.5%,3.7,9.1,40.3%,5.9,6.3,93.8%,0.4,2.8,3.3,2.6,1.1,0.1,2.5,1.1
1285,Ryan Gomes,2005,Providence,31,37.5,21.6,6.3,11.6,54.0%,1.7,4.4,38.0%,4.0,5.2,77.0%,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6
1286,Darshan Luckey,2005,St. Francis (PA),28,35.5,21.5,6.2,12.5,49.4%,1.4,3.5,39.8%,5.0,6.0,82.7%,0.8,4.5,5.3,1.3,1.4,0.3,2.1,1.6
1287,Hakim Warrick,2005,Syracuse,34,37.5,21.4,7.2,12.7,56.6%,0.3,0.9,29.0%,6.2,9.1,68.1%,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3
1288,Steven Smith,2005,La Salle,39,39.6,21.0,6.2,12.6,48.8%,1.3,4.0,31.2%,4.9,6.2,79.8%,2.9,5.4,8.3,2.1,1.4,0.7,4.6,3.0
1289,Daryll Hill,2005,St. John's,27,38.0,20.7,5.6,12.5,44.5%,1.9,5.3,35.7%,4.0,5.2,76.4%,0.7,2.5,3.3,3.5,1.8,0.4,4.6,2.3
1290,Nick Fazekas,2005,Nevada,32,31.5,20.7,5.9,10.7,55.4%,1.0,3.2,32.7%,5.7,7.3,78.9%,1.9,7.5,9.4,0.9,0.6,1.6,2.2,1.8
1291,Mike Harris,2005,Rice,31,32.5,20.6,7.5,11.8,63.7%,0.2,0.9,24.1%,4.9,6.1,80.3%,3.6,8.1,11.7,1.3,1.3,1.2,2.2,2.6
